id,Kmeans_10,target
32870,3,Class_6
32871,3,Class_6
32872,3,Class_6
32873,3,Class_6
32874,3,Class_6
32875,3,Class_6
32876,3,Class_6
32877,0,Class_6
32878,7,Class_6
32879,3,Class_6
32880,3,Class_6
32881,3,Class_6
32882,3,Class_6
32883,3,Class_6
32884,5,Class_6
32885,3,Class_6
32886,0,Class_6
32887,3,Class_6
32888,0,Class_6
32889,3,Class_6
32890,5,Class_6
32891,5,Class_6
32892,5,Class_6
32893,3,Class_6
32894,3,Class_6
32895,3,Class_6
32896,3,Class_6
32897,3,Class_6
32898,3,Class_6
32899,3,Class_6
32900,3,Class_6
32901,5,Class_6
32902,3,Class_6
32903,0,Class_6
32904,3,Class_6
32905,5,Class_6
32906,3,Class_6
32907,3,Class_6
32908,3,Class_6
32909,5,Class_6
32910,3,Class_6
32911,5,Class_6
32912,3,Class_6
32913,5,Class_6
32914,5,Class_6
32915,3,Class_6
32916,3,Class_6
32917,3,Class_6
32918,0,Class_6
32919,5,Class_6
32920,5,Class_6
32921,5,Class_6
32922,0,Class_6
32923,3,Class_6
32924,3,Class_6
32925,3,Class_6
32926,0,Class_6
32927,5,Class_6
32928,5,Class_6
32929,3,Class_6
32930,5,Class_6
32931,5,Class_6
32932,3,Class_6
32933,3,Class_6
32934,0,Class_6
32935,3,Class_6
32936,3,Class_6
32937,3,Class_6
32938,3,Class_6
32939,5,Class_6
32940,3,Class_6
32941,5,Class_6
32942,3,Class_6
32943,3,Class_6
32944,3,Class_6
32945,3,Class_6
32946,5,Class_6
32947,0,Class_6
32948,5,Class_6
32949,7,Class_6
32950,5,Class_6
32951,3,Class_6
32952,0,Class_6
32953,5,Class_6
32954,5,Class_6
32955,5,Class_6
32956,3,Class_6
32957,7,Class_6
32958,5,Class_6
32959,3,Class_6
32960,3,Class_6
32961,3,Class_6
32962,3,Class_6
32963,5,Class_6
32964,3,Class_6
32965,5,Class_6
32966,3,Class_6
32967,5,Class_6
32968,3,Class_6
32969,3,Class_6
32970,5,Class_6
32971,5,Class_6
32972,3,Class_6
32973,0,Class_6
32974,3,Class_6
32975,5,Class_6
32976,3,Class_6
32977,3,Class_6
32978,0,Class_6
32979,3,Class_6
32980,5,Class_6
32981,5,Class_6
32982,3,Class_6
32983,0,Class_6
32984,3,Class_6
32985,5,Class_6
32986,3,Class_6
32987,5,Class_6
32988,3,Class_6
32989,3,Class_6
32990,3,Class_6
32991,3,Class_6
32992,5,Class_6
32993,5,Class_6
32994,5,Class_6
32995,3,Class_6
32996,5,Class_6
32997,3,Class_6
32998,3,Class_6
32999,3,Class_6
33000,5,Class_6
33001,5,Class_6
33002,0,Class_6
33003,3,Class_6
33004,3,Class_6
33005,5,Class_6
33006,3,Class_6
33007,7,Class_6
33008,3,Class_6
33009,5,Class_6
33010,3,Class_6
33011,7,Class_6
33012,3,Class_6
33013,3,Class_6
33014,3,Class_6
33015,5,Class_6
33016,3,Class_6
33017,5,Class_6
33018,3,Class_6
33019,0,Class_6
33020,0,Class_6
33021,7,Class_6
33022,5,Class_6
33023,5,Class_6
33024,7,Class_6
33025,5,Class_6
33026,3,Class_6
33027,3,Class_6
33028,3,Class_6
33029,3,Class_6
33030,5,Class_6
33031,3,Class_6
33032,5,Class_6
33033,3,Class_6
33034,3,Class_6
33035,3,Class_6
33036,3,Class_6
33037,5,Class_6
33038,5,Class_6
33039,3,Class_6
33040,0,Class_6
33041,3,Class_6
33042,5,Class_6
33043,0,Class_6
33044,3,Class_6
33045,3,Class_6
33046,3,Class_6
33047,3,Class_6
33048,0,Class_6
33049,3,Class_6
33050,5,Class_6
33051,3,Class_6
33052,5,Class_6
33053,0,Class_6
33054,0,Class_6
33055,5,Class_6
33056,5,Class_6
33057,3,Class_6
33058,0,Class_6
33059,7,Class_6
33060,3,Class_6
33061,5,Class_6
33062,5,Class_6
33063,5,Class_6
33064,5,Class_6
33065,7,Class_6
33066,3,Class_6
33067,5,Class_6
33068,5,Class_6
33069,5,Class_6
33070,5,Class_6
33071,3,Class_6
33072,5,Class_6
33073,3,Class_6
33074,3,Class_6
33075,7,Class_6
33076,7,Class_6
33077,5,Class_6
33078,5,Class_6
33079,3,Class_6
33080,5,Class_6
33081,0,Class_6
33082,3,Class_6
33083,3,Class_6
33084,3,Class_6
33085,5,Class_6
33086,3,Class_6
33087,3,Class_6
33088,5,Class_6
33089,5,Class_6
33090,3,Class_6
33091,3,Class_6
33092,3,Class_6
33093,5,Class_6
33094,5,Class_6
33095,7,Class_6
33096,7,Class_6
33097,5,Class_6
33098,3,Class_6
33099,3,Class_6
33100,3,Class_6
33101,5,Class_6
33102,3,Class_6
33103,3,Class_6
33104,3,Class_6
33105,3,Class_6
33106,5,Class_6
33107,0,Class_6
33108,5,Class_6
33109,5,Class_6
33110,5,Class_6
33111,5,Class_6
33112,0,Class_6
33113,5,Class_6
33114,3,Class_6
33115,3,Class_6
33116,3,Class_6
33117,3,Class_6
33118,3,Class_6
33119,0,Class_6
33120,7,Class_6
33121,3,Class_6
33122,0,Class_6
33123,5,Class_6
33124,3,Class_6
33125,3,Class_6
33126,0,Class_6
33127,3,Class_6
33128,5,Class_6
33129,0,Class_6
33130,3,Class_6
33131,5,Class_6
33132,0,Class_6
33133,3,Class_6
33134,5,Class_6
33135,3,Class_6
33136,3,Class_6
33137,5,Class_6
33138,3,Class_6
33139,5,Class_6
33140,5,Class_6
33141,7,Class_6
33142,3,Class_6
33143,3,Class_6
33144,0,Class_6
33145,5,Class_6
33146,5,Class_6
33147,3,Class_6
33148,3,Class_6
33149,3,Class_6
33150,5,Class_6
33151,3,Class_6
33152,3,Class_6
33153,5,Class_6
33154,3,Class_6
33155,3,Class_6
33156,3,Class_6
33157,7,Class_6
33158,3,Class_6
33159,7,Class_6
33160,0,Class_6
33161,3,Class_6
33162,5,Class_6
33163,3,Class_6
33164,3,Class_6
33165,5,Class_6
33166,3,Class_6
33167,0,Class_6
33168,5,Class_6
33169,3,Class_6
33170,5,Class_6
33171,3,Class_6
33172,3,Class_6
33173,3,Class_6
33174,3,Class_6
33175,5,Class_6
33176,0,Class_6
33177,5,Class_6
33178,5,Class_6
33179,3,Class_6
33180,5,Class_6
33181,3,Class_6
33182,0,Class_6
33183,3,Class_6
33184,5,Class_6
33185,7,Class_6
33186,5,Class_6
33187,5,Class_6
33188,0,Class_6
33189,3,Class_6
33190,5,Class_6
33191,3,Class_6
33192,3,Class_6
33193,3,Class_6
33194,5,Class_6
33195,3,Class_6
33196,5,Class_6
33197,7,Class_6
33198,5,Class_6
33199,3,Class_6
33200,3,Class_6
33201,5,Class_6
33202,3,Class_6
33203,3,Class_6
33204,3,Class_6
33205,3,Class_6
33206,3,Class_6
33207,5,Class_6
33208,3,Class_6
33209,5,Class_6
33210,3,Class_6
33211,5,Class_6
33212,5,Class_6
33213,5,Class_6
33214,0,Class_6
33215,5,Class_6
33216,3,Class_6
33217,5,Class_6
33218,3,Class_6
33219,7,Class_6
33220,7,Class_6
33221,3,Class_6
33222,5,Class_6
33223,0,Class_6
33224,5,Class_6
33225,5,Class_6
33226,5,Class_6
33227,5,Class_6
33228,5,Class_6
33229,0,Class_6
33230,7,Class_6
33231,3,Class_6
33232,3,Class_6
33233,3,Class_6
33234,3,Class_6
33235,3,Class_6
33236,5,Class_6
33237,3,Class_6
33238,3,Class_6
33239,3,Class_6
33240,3,Class_6
33241,3,Class_6
33242,7,Class_6
33243,3,Class_6
33244,5,Class_6
33245,3,Class_6
33246,5,Class_6
33247,5,Class_6
33248,5,Class_6
33249,5,Class_6
33250,3,Class_6
33251,5,Class_6
33252,7,Class_6
33253,3,Class_6
33254,3,Class_6
33255,3,Class_6
33256,3,Class_6
33257,3,Class_6
33258,3,Class_6
33259,5,Class_6
33260,5,Class_6
33261,7,Class_6
33262,5,Class_6
33263,7,Class_6
33264,3,Class_6
33265,3,Class_6
33266,3,Class_6
33267,3,Class_6
33268,0,Class_6
33269,5,Class_6
33270,3,Class_6
33271,3,Class_6
33272,3,Class_6
33273,3,Class_6
33274,7,Class_6
33275,3,Class_6
33276,0,Class_6
33277,3,Class_6
33278,3,Class_6
33279,5,Class_6
33280,5,Class_6
33281,3,Class_6
33282,3,Class_6
33283,3,Class_6
33284,5,Class_6
33285,3,Class_6
33286,7,Class_6
33287,3,Class_6
33288,3,Class_6
33289,5,Class_6
33290,7,Class_6
33291,3,Class_6
33292,3,Class_6
33293,5,Class_6
33294,5,Class_6
33295,3,Class_6
33296,5,Class_6
33297,3,Class_6
33298,3,Class_6
33299,5,Class_6
33300,3,Class_6
33301,3,Class_6
33302,0,Class_6
33303,7,Class_6
33304,3,Class_6
33305,5,Class_6
33306,5,Class_6
33307,7,Class_6
33308,5,Class_6
33309,3,Class_6
33310,3,Class_6
33311,0,Class_6
33312,3,Class_6
33313,3,Class_6
33314,7,Class_6
33315,3,Class_6
33316,3,Class_6
33317,3,Class_6
33318,5,Class_6
33319,3,Class_6
33320,3,Class_6
33321,5,Class_6
33322,0,Class_6
33323,3,Class_6
33324,5,Class_6
33325,5,Class_6
33326,3,Class_6
33327,5,Class_6
33328,3,Class_6
33329,5,Class_6
33330,3,Class_6
33331,5,Class_6
33332,0,Class_6
33333,0,Class_6
33334,5,Class_6
33335,5,Class_6
33336,5,Class_6
33337,5,Class_6
33338,5,Class_6
33339,3,Class_6
33340,7,Class_6
33341,3,Class_6
33342,3,Class_6
33343,3,Class_6
33344,5,Class_6
33345,3,Class_6
33346,3,Class_6
33347,5,Class_6
33348,3,Class_6
33349,7,Class_6
33350,3,Class_6
33351,3,Class_6
33352,3,Class_6
33353,5,Class_6
33354,5,Class_6
33355,5,Class_6
33356,5,Class_6
33357,3,Class_6
33358,0,Class_6
33359,5,Class_6
33360,3,Class_6
33361,5,Class_6
33362,3,Class_6
33363,3,Class_6
33364,5,Class_6
33365,3,Class_6
33366,3,Class_6
33367,3,Class_6
33368,5,Class_6
33369,5,Class_6
33370,5,Class_6
33371,3,Class_6
33372,5,Class_6
33373,3,Class_6
33374,3,Class_6
33375,7,Class_6
33376,3,Class_6
33377,0,Class_6
33378,5,Class_6
33379,3,Class_6
33380,7,Class_6
33381,5,Class_6
33382,3,Class_6
33383,3,Class_6
33384,3,Class_6
33385,3,Class_6
33386,7,Class_6
33387,5,Class_6
33388,3,Class_6
33389,3,Class_6
33390,5,Class_6
33391,5,Class_6
33392,3,Class_6
33393,3,Class_6
33394,5,Class_6
33395,5,Class_6
33396,5,Class_6
33397,3,Class_6
33398,3,Class_6
33399,5,Class_6
33400,5,Class_6
33401,3,Class_6
33402,5,Class_6
33403,5,Class_6
33404,5,Class_6
33405,3,Class_6
33406,5,Class_6
33407,5,Class_6
33408,7,Class_6
33409,5,Class_6
33410,3,Class_6
33411,5,Class_6
33412,3,Class_6
33413,3,Class_6
33414,3,Class_6
33415,3,Class_6
33416,0,Class_6
33417,5,Class_6
33418,3,Class_6
33419,3,Class_6
33420,3,Class_6
33421,3,Class_6
33422,5,Class_6
33423,5,Class_6
33424,3,Class_6
33425,5,Class_6
33426,3,Class_6
33427,5,Class_6
33428,7,Class_6
33429,5,Class_6
33430,7,Class_6
33431,3,Class_6
33432,3,Class_6
33433,3,Class_6
33434,5,Class_6
33435,5,Class_6
33436,3,Class_6
33437,3,Class_6
33438,5,Class_6
33439,5,Class_6
33440,7,Class_6
33441,3,Class_6
33442,5,Class_6
33443,3,Class_6
33444,3,Class_6
33445,5,Class_6
33446,3,Class_6
33447,0,Class_6
33448,7,Class_6
33449,3,Class_6
33450,3,Class_6
33451,3,Class_6
33452,3,Class_6
33453,5,Class_6
33454,5,Class_6
33455,3,Class_6
33456,7,Class_6
33457,3,Class_6
33458,0,Class_6
33459,7,Class_6
33460,3,Class_6
33461,3,Class_6
33462,3,Class_6
33463,5,Class_6
33464,5,Class_6
33465,3,Class_6
33466,5,Class_6
33467,3,Class_6
33468,5,Class_6
33469,3,Class_6
33470,5,Class_6
33471,5,Class_6
33472,5,Class_6
33473,5,Class_6
33474,3,Class_6
33475,3,Class_6
33476,3,Class_6
33477,5,Class_6
33478,5,Class_6
33479,3,Class_6
33480,5,Class_6
33481,3,Class_6
33482,3,Class_6
33483,3,Class_6
33484,3,Class_6
33485,5,Class_6
33486,5,Class_6
33487,5,Class_6
33488,0,Class_6
33489,3,Class_6
33490,5,Class_6
33491,3,Class_6
33492,5,Class_6
33493,0,Class_6
33494,0,Class_6
33495,0,Class_6
33496,3,Class_6
33497,5,Class_6
33498,5,Class_6
33499,3,Class_6
33500,3,Class_6
33501,3,Class_6
33502,3,Class_6
33503,3,Class_6
33504,3,Class_6
33505,3,Class_6
33506,5,Class_6
33507,3,Class_6
33508,5,Class_6
33509,3,Class_6
33510,5,Class_6
33511,5,Class_6
33512,3,Class_6
33513,3,Class_6
33514,0,Class_6
33515,5,Class_6
33516,3,Class_6
33517,3,Class_6
33518,3,Class_6
33519,3,Class_6
33520,3,Class_6
33521,5,Class_6
33522,3,Class_6
33523,5,Class_6
33524,5,Class_6
33525,5,Class_6
33526,3,Class_6
33527,3,Class_6
33528,3,Class_6
33529,5,Class_6
33530,3,Class_6
33531,5,Class_6
33532,5,Class_6
33533,5,Class_6
33534,3,Class_6
33535,5,Class_6
33536,3,Class_6
33537,5,Class_6
33538,5,Class_6
33539,3,Class_6
33540,7,Class_6
33541,3,Class_6
33542,7,Class_6
33543,5,Class_6
33544,0,Class_6
33545,3,Class_6
33546,5,Class_6
33547,0,Class_6
33548,5,Class_6
33549,3,Class_6
33550,3,Class_6
33551,5,Class_6
33552,3,Class_6
33553,3,Class_6
33554,3,Class_6
33555,5,Class_6
33556,3,Class_6
33557,5,Class_6
33558,3,Class_6
33559,3,Class_6
33560,3,Class_6
33561,3,Class_6
33562,5,Class_6
33563,7,Class_6
33564,0,Class_6
33565,5,Class_6
33566,3,Class_6
33567,7,Class_6
33568,3,Class_6
33569,5,Class_6
33570,3,Class_6
33571,3,Class_6
33572,5,Class_6
33573,5,Class_6
33574,5,Class_6
33575,3,Class_6
33576,3,Class_6
33577,3,Class_6
33578,5,Class_6
33579,3,Class_6
33580,3,Class_6
33581,3,Class_6
33582,5,Class_6
33583,3,Class_6
33584,3,Class_6
33585,7,Class_6
33586,3,Class_6
33587,3,Class_6
33588,5,Class_6
33589,5,Class_6
33590,3,Class_6
33591,3,Class_6
33592,7,Class_6
33593,3,Class_6
33594,5,Class_6
33595,5,Class_6
33596,3,Class_6
33597,3,Class_6
33598,3,Class_6
33599,3,Class_6
33600,5,Class_6
33601,3,Class_6
33602,5,Class_6
33603,3,Class_6
33604,3,Class_6
33605,3,Class_6
33606,5,Class_6
33607,5,Class_6
33608,5,Class_6
33609,3,Class_6
33610,5,Class_6
33611,5,Class_6
33612,3,Class_6
33613,0,Class_6
33614,5,Class_6
33615,5,Class_6
33616,0,Class_6
33617,0,Class_6
33618,3,Class_6
33619,3,Class_6
33620,5,Class_6
33621,3,Class_6
33622,3,Class_6
33623,3,Class_6
33624,3,Class_6
33625,3,Class_6
33626,3,Class_6
33627,3,Class_6
33628,5,Class_6
33629,3,Class_6
33630,3,Class_6
33631,3,Class_6
33632,3,Class_6
33633,0,Class_6
33634,5,Class_6
33635,3,Class_6
33636,5,Class_6
33637,3,Class_6
33638,3,Class_6
33639,3,Class_6
33640,5,Class_6
33641,3,Class_6
33642,3,Class_6
33643,3,Class_6
33644,3,Class_6
33645,5,Class_6
33646,5,Class_6
33647,5,Class_6
33648,5,Class_6
33649,0,Class_6
33650,5,Class_6
33651,3,Class_6
33652,5,Class_6
33653,5,Class_6
33654,3,Class_6
33655,5,Class_6
33656,3,Class_6
33657,3,Class_6
33658,3,Class_6
33659,3,Class_6
33660,5,Class_6
33661,0,Class_6
33662,3,Class_6
33663,0,Class_6
33664,3,Class_6
33665,0,Class_6
33666,3,Class_6
33667,7,Class_6
33668,3,Class_6
33669,5,Class_6
33670,5,Class_6
33671,0,Class_6
33672,5,Class_6
33673,5,Class_6
33674,3,Class_6
33675,5,Class_6
33676,3,Class_6
33677,5,Class_6
33678,5,Class_6
33679,3,Class_6
33680,5,Class_6
33681,5,Class_6
33682,3,Class_6
33683,3,Class_6
33684,5,Class_6
33685,3,Class_6
33686,5,Class_6
33687,5,Class_6
33688,3,Class_6
33689,5,Class_6
33690,3,Class_6
33691,3,Class_6
33692,3,Class_6
33693,3,Class_6
33694,3,Class_6
33695,3,Class_6
33696,3,Class_6
33697,3,Class_6
33698,5,Class_6
33699,5,Class_6
33700,7,Class_6
33701,5,Class_6
33702,3,Class_6
33703,3,Class_6
33704,3,Class_6
33705,3,Class_6
33706,3,Class_6
33707,7,Class_6
33708,0,Class_6
33709,3,Class_6
33710,7,Class_6
33711,3,Class_6
33712,7,Class_6
33713,5,Class_6
33714,3,Class_6
33715,5,Class_6
33716,3,Class_6
33717,3,Class_6
33718,7,Class_6
33719,3,Class_6
33720,5,Class_6
33721,3,Class_6
33722,3,Class_6
33723,3,Class_6
33724,3,Class_6
33725,3,Class_6
33726,3,Class_6
33727,5,Class_6
33728,5,Class_6
33729,3,Class_6
33730,3,Class_6
33731,3,Class_6
33732,0,Class_6
33733,5,Class_6
33734,3,Class_6
33735,3,Class_6
33736,3,Class_6
33737,5,Class_6
33738,5,Class_6
33739,0,Class_6
33740,5,Class_6
33741,5,Class_6
33742,5,Class_6
33743,5,Class_6
33744,3,Class_6
33745,0,Class_6
33746,5,Class_6
33747,3,Class_6
33748,3,Class_6
33749,3,Class_6
33750,0,Class_6
33751,5,Class_6
33752,3,Class_6
33753,3,Class_6
33754,5,Class_6
33755,3,Class_6
33756,0,Class_6
33757,5,Class_6
33758,3,Class_6
33759,5,Class_6
33760,3,Class_6
33761,3,Class_6
33762,3,Class_6
33763,5,Class_6
33764,3,Class_6
33765,5,Class_6
33766,0,Class_6
33767,3,Class_6
33768,0,Class_6
33769,0,Class_6
33770,7,Class_6
33771,0,Class_6
33772,5,Class_6
33773,7,Class_6
33774,3,Class_6
33775,3,Class_6
33776,5,Class_6
33777,3,Class_6
33778,3,Class_6
33779,0,Class_6
33780,3,Class_6
33781,3,Class_6
33782,3,Class_6
33783,5,Class_6
33784,3,Class_6
33785,5,Class_6
33786,5,Class_6
33787,3,Class_6
33788,3,Class_6
33789,5,Class_6
33790,5,Class_6
33791,5,Class_6
33792,3,Class_6
33793,5,Class_6
33794,5,Class_6
33795,3,Class_6
33796,0,Class_6
33797,5,Class_6
33798,5,Class_6
33799,3,Class_6
33800,3,Class_6
33801,5,Class_6
33802,3,Class_6
33803,3,Class_6
33804,5,Class_6
33805,3,Class_6
33806,3,Class_6
33807,3,Class_6
33808,5,Class_6
33809,3,Class_6
33810,0,Class_6
33811,3,Class_6
33812,5,Class_6
33813,5,Class_6
33814,5,Class_6
33815,5,Class_6
33816,7,Class_6
33817,3,Class_6
33818,7,Class_6
33819,3,Class_6
33820,5,Class_6
33821,5,Class_6
33822,3,Class_6
33823,5,Class_6
33824,0,Class_6
33825,3,Class_6
33826,3,Class_6
33827,5,Class_6
33828,3,Class_6
33829,5,Class_6
33830,3,Class_6
33831,3,Class_6
33832,5,Class_6
33833,3,Class_6
33834,3,Class_6
33835,3,Class_6
33836,5,Class_6
33837,3,Class_6
33838,5,Class_6
33839,7,Class_6
33840,3,Class_6
33841,3,Class_6
33842,5,Class_6
33843,3,Class_6
33844,7,Class_6
33845,3,Class_6
33846,3,Class_6
33847,5,Class_6
33848,3,Class_6
33849,5,Class_6
33850,3,Class_6
33851,5,Class_6
33852,3,Class_6
33853,3,Class_6
33854,7,Class_6
33855,0,Class_6
33856,5,Class_6
33857,5,Class_6
33858,5,Class_6
33859,5,Class_6
33860,5,Class_6
33861,3,Class_6
33862,5,Class_6
33863,3,Class_6
33864,3,Class_6
33865,3,Class_6
33866,0,Class_6
33867,3,Class_6
33868,5,Class_6
33869,3,Class_6
33870,5,Class_6
33871,5,Class_6
33872,3,Class_6
33873,0,Class_6
33874,3,Class_6
33875,0,Class_6
33876,0,Class_6
33877,5,Class_6
33878,3,Class_6
33879,5,Class_6
33880,5,Class_6
33881,3,Class_6
33882,5,Class_6
33883,3,Class_6
33884,5,Class_6
33885,5,Class_6
33886,3,Class_6
33887,5,Class_6
33888,0,Class_6
33889,5,Class_6
33890,3,Class_6
33891,5,Class_6
33892,3,Class_6
33893,5,Class_6
33894,5,Class_6
33895,3,Class_6
33896,5,Class_6
33897,3,Class_6
33898,5,Class_6
33899,3,Class_6
33900,7,Class_6
33901,5,Class_6
33902,3,Class_6
33903,3,Class_6
33904,3,Class_6
33905,5,Class_6
33906,5,Class_6
33907,3,Class_6
33908,3,Class_6
33909,0,Class_6
33910,5,Class_6
33911,5,Class_6
33912,3,Class_6
33913,5,Class_6
33914,0,Class_6
33915,5,Class_6
33916,7,Class_6
33917,3,Class_6
33918,3,Class_6
33919,0,Class_6
33920,3,Class_6
33921,0,Class_6
33922,5,Class_6
33923,5,Class_6
33924,3,Class_6
33925,3,Class_6
33926,5,Class_6
33927,3,Class_6
33928,5,Class_6
33929,3,Class_6
33930,3,Class_6
33931,3,Class_6
33932,3,Class_6
33933,3,Class_6
33934,3,Class_6
33935,5,Class_6
33936,3,Class_6
33937,5,Class_6
33938,5,Class_6
33939,3,Class_6
33940,0,Class_6
33941,5,Class_6
33942,3,Class_6
33943,0,Class_6
33944,5,Class_6
33945,5,Class_6
33946,5,Class_6
33947,5,Class_6
33948,3,Class_6
33949,3,Class_6
33950,3,Class_6
33951,7,Class_6
33952,5,Class_6
33953,0,Class_6
33954,3,Class_6
33955,5,Class_6
33956,5,Class_6
33957,3,Class_6
33958,5,Class_6
33959,3,Class_6
33960,3,Class_6
33961,5,Class_6
33962,0,Class_6
33963,7,Class_6
33964,5,Class_6
33965,3,Class_6
33966,5,Class_6
33967,7,Class_6
33968,5,Class_6
33969,5,Class_6
33970,7,Class_6
33971,3,Class_6
33972,7,Class_6
33973,5,Class_6
33974,5,Class_6
33975,5,Class_6
33976,3,Class_6
33977,3,Class_6
33978,7,Class_6
33979,5,Class_6
33980,3,Class_6
33981,5,Class_6
33982,3,Class_6
33983,5,Class_6
33984,5,Class_6
33985,5,Class_6
33986,3,Class_6
33987,0,Class_6
33988,3,Class_6
33989,3,Class_6
33990,3,Class_6
33991,5,Class_6
33992,3,Class_6
33993,5,Class_6
33994,3,Class_6
33995,3,Class_6
33996,5,Class_6
33997,3,Class_6
33998,5,Class_6
33999,3,Class_6
34000,5,Class_6
34001,5,Class_6
34002,3,Class_6
34003,3,Class_6
34004,5,Class_6
34005,5,Class_6
34006,7,Class_6
34007,3,Class_6
34008,5,Class_6
34009,3,Class_6
34010,5,Class_6
34011,5,Class_6
34012,3,Class_6
34013,5,Class_6
34014,3,Class_6
34015,3,Class_6
34016,3,Class_6
34017,5,Class_6
34018,3,Class_6
34019,5,Class_6
34020,3,Class_6
34021,5,Class_6
34022,3,Class_6
34023,3,Class_6
34024,3,Class_6
34025,5,Class_6
34026,0,Class_6
34027,3,Class_6
34028,5,Class_6
34029,3,Class_6
34030,0,Class_6
34031,3,Class_6
34032,0,Class_6
34033,3,Class_6
34034,0,Class_6
34035,5,Class_6
34036,3,Class_6
34037,5,Class_6
34038,5,Class_6
34039,7,Class_6
34040,3,Class_6
34041,5,Class_6
34042,5,Class_6
34043,3,Class_6
34044,3,Class_6
34045,3,Class_6
34046,5,Class_6
34047,5,Class_6
34048,3,Class_6
34049,3,Class_6
34050,3,Class_6
34051,3,Class_6
34052,5,Class_6
34053,5,Class_6
34054,5,Class_6
34055,3,Class_6
34056,5,Class_6
34057,3,Class_6
34058,3,Class_6
34059,5,Class_6
34060,3,Class_6
34061,3,Class_6
34062,5,Class_6
34063,5,Class_6
34064,3,Class_6
34065,3,Class_6
34066,3,Class_6
34067,5,Class_6
34068,5,Class_6
34069,0,Class_6
34070,3,Class_6
34071,5,Class_6
34072,5,Class_6
34073,3,Class_6
34074,3,Class_6
34075,3,Class_6
34076,0,Class_6
34077,3,Class_6
34078,5,Class_6
34079,3,Class_6
34080,3,Class_6
34081,5,Class_6
34082,5,Class_6
34083,3,Class_6
34084,0,Class_6
34085,7,Class_6
34086,0,Class_6
34087,3,Class_6
34088,0,Class_6
34089,7,Class_6
34090,3,Class_6
34091,3,Class_6
34092,3,Class_6
34093,5,Class_6
34094,5,Class_6
34095,5,Class_6
34096,3,Class_6
34097,5,Class_6
34098,5,Class_6
34099,3,Class_6
34100,0,Class_6
34101,3,Class_6
34102,3,Class_6
34103,3,Class_6
34104,3,Class_6
34105,3,Class_6
34106,5,Class_6
34107,5,Class_6
34108,5,Class_6
34109,3,Class_6
34110,3,Class_6
34111,5,Class_6
34112,3,Class_6
34113,3,Class_6
34114,3,Class_6
34115,3,Class_6
34116,5,Class_6
34117,5,Class_6
34118,5,Class_6
34119,3,Class_6
34120,3,Class_6
34121,5,Class_6
34122,3,Class_6
34123,5,Class_6
34124,5,Class_6
34125,3,Class_6
34126,0,Class_6
34127,5,Class_6
34128,7,Class_6
34129,5,Class_6
34130,3,Class_6
34131,5,Class_6
34132,7,Class_6
34133,3,Class_6
34134,3,Class_6
34135,0,Class_6
34136,3,Class_6
34137,3,Class_6
34138,5,Class_6
34139,3,Class_6
34140,7,Class_6
34141,5,Class_6
34142,5,Class_6
34143,5,Class_6
34144,3,Class_6
34145,5,Class_6
34146,5,Class_6
34147,3,Class_6
34148,3,Class_6
34149,5,Class_6
34150,7,Class_6
34151,5,Class_6
34152,0,Class_6
34153,5,Class_6
34154,3,Class_6
34155,3,Class_6
34156,3,Class_6
34157,7,Class_6
34158,5,Class_6
34159,3,Class_6
34160,3,Class_6
34161,3,Class_6
34162,0,Class_6
34163,0,Class_6
34164,5,Class_6
34165,3,Class_6
34166,3,Class_6
34167,3,Class_6
34168,3,Class_6
34169,5,Class_6
34170,3,Class_6
34171,0,Class_6
34172,7,Class_6
34173,5,Class_6
34174,3,Class_6
34175,3,Class_6
34176,3,Class_6
34177,3,Class_6
34178,3,Class_6
34179,3,Class_6
34180,5,Class_6
34181,5,Class_6
34182,3,Class_6
34183,5,Class_6
34184,0,Class_6
34185,3,Class_6
34186,3,Class_6
34187,3,Class_6
34188,5,Class_6
34189,3,Class_6
34190,5,Class_6
34191,5,Class_6
34192,7,Class_6
34193,5,Class_6
34194,5,Class_6
34195,5,Class_6
34196,5,Class_6
34197,5,Class_6
34198,3,Class_6
34199,5,Class_6
34200,3,Class_6
34201,3,Class_6
34202,5,Class_6
34203,5,Class_6
34204,5,Class_6
34205,5,Class_6
34206,3,Class_6
34207,3,Class_6
34208,3,Class_6
34209,3,Class_6
34210,5,Class_6
34211,3,Class_6
34212,5,Class_6
34213,3,Class_6
34214,3,Class_6
34215,3,Class_6
34216,7,Class_6
34217,3,Class_6
34218,3,Class_6
34219,3,Class_6
34220,3,Class_6
34221,3,Class_6
34222,3,Class_6
34223,3,Class_6
34224,0,Class_6
34225,3,Class_6
34226,5,Class_6
34227,3,Class_6
34228,3,Class_6
34229,5,Class_6
34230,0,Class_6
34231,5,Class_6
34232,3,Class_6
34233,0,Class_6
34234,7,Class_6
34235,5,Class_6
34236,3,Class_6
34237,0,Class_6
34238,7,Class_6
34239,5,Class_6
34240,3,Class_6
34241,0,Class_6
34242,3,Class_6
34243,5,Class_6
34244,3,Class_6
34245,0,Class_6
34246,0,Class_6
34247,5,Class_6
34248,5,Class_6
34249,5,Class_6
34250,5,Class_6
34251,3,Class_6
34252,3,Class_6
34253,3,Class_6
34254,3,Class_6
34255,3,Class_6
34256,3,Class_6
34257,3,Class_6
34258,5,Class_6
34259,5,Class_6
34260,5,Class_6
34261,5,Class_6
34262,5,Class_6
34263,3,Class_6
34264,0,Class_6
34265,3,Class_6
34266,3,Class_6
34267,3,Class_6
